filename,sentence,sentence_order,argument_type,rationale
DJ_2186_adhd_pro.trs.txt,"it's something that we need to do something to combat, and I think that management certainly brings a lot of good and that there's no real cost a lot of these things, except willingness to embrace the management or the techniques themselves, which I think are ultimately going to make people's lives better.",26,,
DJ_2186_adhd_pro.trs.txt,So for all those reasons very proud to propose.,27,,
DJ_2187_astrology_pro.trs.txt,Astrology brings more harm than good for a pretty basic reason.,1,,
DJ_2187_astrology_pro.trs.txt,It encourages stupidity and simplicity with regards to important questions in life.,2,,
DJ_2187_astrology_pro.trs.txt,But there are also four main areas of reasoning that I'm going to present to you today as for why astrology does more harm than good.,3,,
DJ_2187_astrology_pro.trs.txt,"First, it it encourages a belief in the false.",4,,
DJ_2187_astrology_pro.trs.txt,"This is incredibly bad because what it ultimately does is it creates a a cultural falling almost, around a legitimization of stupidity.",5,,
DJ_2187_astrology_pro.trs.txt,"And the reason for it is because it's obviously accepted that it's entirely junk science and that there is no actual factual nature at all to astrology, so the fact that people buy into it is only just encouraging buying into something that is false.",6,,
DJ_2187_astrology_pro.trs.txt,"Now this is quite bad because if people are willing to accept false things as facts in other areas of life, it essentially undermines the process it it undermines their process of fact gathering altogether.",7,,
DJ_2187_astrology_pro.trs.txt,"And the reason for this is because if you're not willing to accept facts on certain other things, there's no real guarantee that you'd be willing to listen to facts on more important things than astrology.",8,,
DJ_2187_astrology_pro.trs.txt,"Things like global warming, or the like or fake news that has been more prevalent during the most recent election cycle in america.",9,,
DJ_2187_astrology_pro.trs.txt,"This is incredibly important because it's the same reasoning facilities at hand, and if you accept fakes fake things in that regard then you are in big trouble.",10,,
DJ_2187_astrology_pro.trs.txt,But the additional thing that I want to talk about is about external sources of control and empowerment.,11,,
DJ_2187_astrology_pro.trs.txt,"And I think that this is incredibly important, because I think that by investing in astrology, you're essentially trying to lift blame off of yourself for things that you could have done in your life or the like.",12,,
DJ_2187_astrology_pro.trs.txt,"And I think this is incredibly bad, because when you attribute events in your life to just dumb luck, it results in less empowerment for yourself.",13,,
DJ_2187_astrology_pro.trs.txt,"I think in a world at which astrology doesn't exist, these people are now going to think that things that are happening to them are happening because of their own individual actions or personality or behavior, and I imagine that's just going to make people feel a whole lot better about themselves which is probably good.",14,,
DJ_2187_astrology_pro.trs.txt,The next problem with astrology is that it's essentially an extortion of the uninformed oftentimes.,15,,
DJ_2187_astrology_pro.trs.txt,"When you look at the people who profit off of astrology or astrologists, these people are essentially no better than a common con artist.",16,,
DJ_2187_astrology_pro.trs.txt,"And I think that it's incredibly unfair that people oftentimes, maybe with a lack of information or a lack of education, are misled into believing these kinds of things.",17,,
DJ_2187_astrology_pro.trs.txt,"And while even if these people made that choice, the the harm of listening to these people and spending their money on that is still a harm nothing the less, and there's a harm of astrology for sure.",18,,
DJ_2187_astrology_pro.trs.txt,"But the final problem is with that even if the harms of astrology aren't particularly all that powerful, these harms when looked at in comparison to the good, are certainly going to be a whole lot better.",19,,
DJ_2187_astrology_pro.trs.txt,And this is true for two reasons.,20,,
DJ_2187_astrology_pro.trs.txt,"First and foremost because astrology is just false, there's no actual basis behind it, there's no benefits behind it, it doesn't actually help with anything in tangible world and a factual sense.",21,,
DJ_2187_astrology_pro.trs.txt,"But as far as perspectives are concerned, it doesn't help a whole lot either, because it's only going to lead to you, if you buy into this, being more likely to be mocked by society.",22,,
DJ_2187_astrology_pro.trs.txt,People are going you're gonna have less critical inputs and things like that.,23,,
DJ_2187_astrology_pro.trs.txt,So I don't actually think that it's even going to make be able to make you feel good because you probably get condemned for all of these kinds of things.,24,,
DJ_2187_astrology_pro.trs.txt,"So for all of those reasons, astrology does more harm than good.",25,,
DJ_2221_ban-fastfood_pro.trs.txt,We should ban fast food because fast food is really horrible for people's health.,1,,
DJ_2221_ban-fastfood_pro.trs.txt,And this is honestly has really dire national consequences.,2,,
DJ_2221_ban-fastfood_pro.trs.txt,"When you talk about rising obesity and deteriorating health in places like america, but really across the world, one of the biggest causes for this is the proliferation of fast food as the regular and most common food that people are eating.",3,,
DJ_2221_ban-fastfood_pro.trs.txt,Obviously fast food is horribly unhealthy.,4,,
DJ_2221_ban-fastfood_pro.trs.txt,"It has a great deal of like of cholesterol, of it's like highly caloric and has a whole lot of fat in it, it's usually made with foods that are it's often made a lot of artificial ingredients, a lot of artificial preservatives, and there's all kinds of problematic chemicals in addition the food being unhealthy in itself just because of its like nutritional content.",5,,
DJ_2221_ban-fastfood_pro.trs.txt,So fast food is really horrible for you.,6,,
DJ_2221_ban-fastfood_pro.trs.txt,"And it's one of the biggest reasons why we have such high obesity rates in america and why a whole lot of people have diabetes, why a lot of people have like heart problems, one of the like largest causes of death amongst people, amongst adults.",7,,
DJ_2221_ban-fastfood_pro.trs.txt,", really the rise of fast food, and the unhealthy eating habits that people get from them, have horrible health consequences.",8,,
DJ_2221_ban-fastfood_pro.trs.txt,"It lowers like how it lowers your life span, there is like a whole slew of consequences that are associated with this.",9,,
DJ_2221_ban-fastfood_pro.trs.txt,"And this is of national importance, because when our health is worse and when healthcare spending has to be higher to compensate, when people are dying, and they can't really work as long, when people just aren't living as long, there's a basic like moral question there.",10,,
DJ_2221_ban-fastfood_pro.trs.txt,There's all kinds of reasons why fast food just does a whole lot of harm and we should get rid of it.,11,,
DJ_2221_ban-fastfood_pro.trs.txt,"But additionally, fast food isn't even really a choice.",12,,
DJ_2221_ban-fastfood_pro.trs.txt,Because the existence of a fast food as an option necessarily prices out and kicks out healthier options.,13,,
DJ_2221_ban-fastfood_pro.trs.txt,"And the reason for this is because first, fast food is just a whole lot cheaper than healthier foods like like vegetables or a whole foods, fresh foods, things like that.",14,,
DJ_2221_ban-fastfood_pro.trs.txt,"So it's more likely that, especially in poor communities where you oftentimes have food deserts, you're more likely going to see healthy options getting priced out.",15,,
DJ_2221_ban-fastfood_pro.trs.txt,So generally fast food can be the only thing that's available.,16,,
DJ_2221_ban-fastfood_pro.trs.txt,"But beyond that there's also not really a focus on like pre-prepared healthy meals or like healthy and faster meals, and since you are oftentimes over worked nowadays, fast food seems to be a really good option to get quick food for cheap.",17,,
DJ_2221_ban-fastfood_pro.trs.txt,And that's a really big problem because it's really a problem with the way like our economy is focused based on providing less healthy fast food to people as opposed to helping people get access to quality ingredients and healthier food.,18,,
DJ_2221_ban-fastfood_pro.trs.txt,And that's really bad for people's health obviously.,19,,
DJ_2221_ban-fastfood_pro.trs.txt,But finally I also think that there is like a really like there's a problem with fast food from like a cultural perspective.,20,,
DJ_2221_ban-fastfood_pro.trs.txt,From like a communal perspective.,21,,
DJ_2221_ban-fastfood_pro.trs.txt,"Because I think that one of the biggest ways in which you bond with people, whether it's like family members or friends, one of the biggest ways that you can bond with somebody is over home cooked meals and wholesome meals.",22,,
DJ_2221_ban-fastfood_pro.trs.txt,And these meals are getting replaced by just fast food.,23,,
DJ_2221_ban-fastfood_pro.trs.txt,"Well, rather than you're eating to like enjoy the experience, to enjoy the meal, you're merely eating to like shove some like tasty high caloric foods down your throat, to give you some energy and some like instant jolt of flavor.",24,,
DJ_2221_ban-fastfood_pro.trs.txt,And that's really not a really good way to really enjoy food.,25,,
DJ_2221_ban-fastfood_pro.trs.txt,"So for all those reasons, we should ban fast food.",26,,
DJ_2222_single-sex-schools_pro.trs.txt,Single-sex schools bring more harm than good because they're an incredibly valuable resource for empowering women.,1,,
DJ_2222_single-sex-schools_pro.trs.txt,"They empower women, firstly, by creating academic role models, symbolic role models and just generally being icons of the achievements of women.",2,,
DJ_2222_single-sex-schools_pro.trs.txt,"And secondarily, they also work more directly in empowering women in society and in their classrooms.",3,,
DJ_2222_single-sex-schools_pro.trs.txt,"So, before we get into those arguments, let's talk about how we actually look at this context thing.",4,,
DJ_2222_single-sex-schools_pro.trs.txt,Obviously we're going to defend that single-sex schools bring more good than harm.,5,,
DJ_2222_single-sex-schools_pro.trs.txt,"However, this does not necessarily mean that this should be exclusively one system or the other.",6,,
DJ_2222_single-sex-schools_pro.trs.txt,We think that it's important to have a hybrid of both systems and that individual women should choose to go to have the ability to choose to go to single-sex schools if they feel that that is a a better fit for them.,7,,
DJ_2222_single-sex-schools_pro.trs.txt,"So, first let's talk about symbols and role models.",8,,
DJ_2222_single-sex-schools_pro.trs.txt,"It's obvious that oftentimes when you look at a single-sex school, schools like wellesley or smith or mount holyoke, you look at schools that produce powerful female role models.",9,,
DJ_2222_single-sex-schools_pro.trs.txt,"For example, hillary clinton was is an alumni of of wellesley.",10,,
DJ_2222_single-sex-schools_pro.trs.txt,"And this is very important because when you have a powerful female academic, powerful female businesspeople, lawyers, politicians, that are able to thrive as a result of these environments they came from, this is very important for inspiring and encouraging women to actually get involved in certain things.",11,,
DJ_2222_single-sex-schools_pro.trs.txt,"Because oftentimes women are told by society that certain occupations are not necessarily for them, that they should be pushed away from certain things, whether it's like stem research or or politics or things like that.",12,,
DJ_2222_single-sex-schools_pro.trs.txt,It's very important to make sure you have female role models so that women feel more comfortable and empowered so they can go into these fields.,13,,
DJ_2222_single-sex-schools_pro.trs.txt,"But additionally, it's also important that you look at what these school what single-sex schools produce us as academic work.",14,,
DJ_2222_single-sex-schools_pro.trs.txt,"Because when you look at feminism as an ideology, a whole lot of the contributions to the field- scholarly contributions to the field and also practical contributions to the field, such as like organizing people, who are involved in, organizing people who are involved in like fundraising or operations or outreach, things like that- a lot of these people oftentimes come from single-sex schools and a lot of work for advancing feminism comes out of single-sex schools",15,,
DJ_2222_single-sex-schools_pro.trs.txt,So it's very important to make sure that we're that we are empowering this progress to continue because feminism is quite an important thing that we need to make sure that we keep defending.,16,,
DJ_2222_single-sex-schools_pro.trs.txt,"This is also additionally important this entire symbolic context, because symbols are incredibly important in society.",17,,
DJ_2222_single-sex-schools_pro.trs.txt,"When you think about the confederate flag in the united states, for example.",18,,
DJ_2222_single-sex-schools_pro.trs.txt,As a symbol it doesn't harm any it doesn't exactly cause like physical harm to people.,19,,
DJ_2222_single-sex-schools_pro.trs.txt,But as a symbol it's important because it's a representation of the continued oppression of african americans in society.,20,,
DJ_2222_single-sex-schools_pro.trs.txt,"This is in many ways similar for single-sex schools because while even if we're not able to show that they achieve like a practical or tangible support, although I already think that we have done so, they're immensely important for the symbolic aspects of the way in which they empower women.",21,,
DJ_2222_single-sex-schools_pro.trs.txt,"So, next, let's talk about some of the ways in which single-sex schools directly empower women.",22,,
DJ_2222_single-sex-schools_pro.trs.txt,"There is a concept that's oftentimes called the confidence gap, in which women feel less confident or comfortable expressing a lot of their opinions, particularly when they're in the presence of men who are often times much more comfortable expressing their opinions.",23,,
DJ_2222_single-sex-schools_pro.trs.txt,"So in order to combat this, single-sex schools can oftentimes be a very good solution to this problem.",24,,
DJ_2222_single-sex-schools_pro.trs.txt,"Because in single-sex classrooms, when you have all women, you're going to have women that are going to be feeling more comfortable contributing in class, contributing work, and all of those kinds of things are gonna be good.",25,,
DJ_2222_single-sex-schools_pro.trs.txt,"But additionally, it's also important to recognize that single-sex classrooms and schools are more likely to be less biased against women,",26,,
DJ_2222_single-sex-schools_pro.trs.txt,"because when you look at women's academic achievements and performance in comparison to women- especially when it can come to like presentations or speaking or competitive spots on a team or things like that- oftentimes women are more likely to get their contributions, are more likely to get undervalued, and this is something that's less likely to happen when they come from a single-sex school",27,,
DJ_2222_single-sex-schools_pro.trs.txt,"And all of this in turn makes it more likely that women will be high-achieving and therefore more likely to achieve later in life, which ultimately corrects a lot of systemic imbalance in society.",28,,
DJ_2222_single-sex-schools_pro.trs.txt,"So for all of those reasons, single-sex schools do more harm than good.",29,,
DJ_2223_stem-cell_pro.trs.txt,"Embryonic stem cell research brings more good than harm, for two big reasons: first, because the good that it brings is quite massive, and far outweighs in importance any possible harms, and secondarily, even if the good is only of marginal importance, the harms, both practical and ethical, I believe are rather minimal, and therefore it's still bringing more good than harm.",1,,
DJ_2223_stem-cell_pro.trs.txt,"So, let's talk about the first one of those things, about why embryonic stem cell research does bring so much good.",2,,
DJ_2223_stem-cell_pro.trs.txt,There's a few obvious important things that stem cell research does.,3,,
DJ_2223_stem-cell_pro.trs.txt,"I believe there's two big groups of this: first, it as it, can help you come up with more advanced medical technologies, to prevent people from dying, and second of those things is that, it can make maybe existing medicines, or existing technologies cheaper and more accessible to more people.",4,,
DJ_2223_stem-cell_pro.trs.txt,"So, why are these things very important?",5,,
DJ_2223_stem-cell_pro.trs.txt,"So, on the first one of those things, there's a whole lot of things that, even in even in current times, with modern medicine, we don't have cures for.",6,,
DJ_2223_stem-cell_pro.trs.txt,"A lot of things like nerve damage, things like things to like the central nervous system, brain damage, or if certain organs become compromised, it becomes very difficult to come up with ways in which you can actually replace these organs or cure these kinds of ailments.",7,,
DJ_2223_stem-cell_pro.trs.txt,"but stem cell research gives us unique opportunity to combat these problems by being able to program on certain kinds of like new cells, almost like unprogrammed cells.",8,,
DJ_2223_stem-cell_pro.trs.txt,"You can direct them into new things, so like, you can almost you can create new kinds of nerve cells, you can create parts of like new organs, things like that.",9,,
DJ_2223_stem-cell_pro.trs.txt,"You can do all kinds of cool things with stem cells that, make it so that you can cure a lot of problems that we currently have, and that's great.",10,,
DJ_2223_stem-cell_pro.trs.txt,"But, the second thing is as far as cheapness and access, because even if a lot of these things exist in the status quo, stem cells give us superior alternatives.",11,,
DJ_2223_stem-cell_pro.trs.txt,"So, for example, if you need to like get a kidney transplant, or something like that, right now you have to wait for like a donor match , and all these things can take a long time, or it cost a lot of money to do so.",12,,
DJ_2223_stem-cell_pro.trs.txt,"If you want to or like a blood donation, things like that.",13,,
DJ_2223_stem-cell_pro.trs.txt,"These things are oftentimes up to chance, or your social status.",14,,
DJ_2223_stem-cell_pro.trs.txt,"But with stem cells, a lot of these barriers are more likely to come down",15,,
DJ_2223_stem-cell_pro.trs.txt,"because, rather than having to wait for a perfect match or something like that, you can have doctors that are going to be able to create the match for you by using your- by using like your own DNA, essentially, and things like that, and then they can redirect the stem cells as replacements and things like that",16,,
DJ_2223_stem-cell_pro.trs.txt,"So, that can definitely cut down waiting times, and cut down cost, which definitely is going to save people's lives.",17,,
DJ_2223_stem-cell_pro.trs.txt,"So, that's those are the reasons why stem cell does a whole lot of good for people.",18,,
DJ_2223_stem-cell_pro.trs.txt,"Basically, it just saves lives in new and more innovative ways, and at cheaper costs, things that are undeniably good.",19,,
DJ_2223_stem-cell_pro.trs.txt,"But I also think that, there's no real harm from stem cells, on either an ethical or practical level.",20,,
DJ_2223_stem-cell_pro.trs.txt,"So, first on the practical level, there hasn't really been any substantial research that shows that there are any actual real side effects, or problems with stem cells, namely because, the goal is that they're just going to operate like any other cell in your body.",21,,
DJ_2223_stem-cell_pro.trs.txt,"And, while there could be some limited problems associated with, the science actually looks quite optimistic on the efficacy of stem cell like treatments on the problems.",22,,
DJ_2223_stem-cell_pro.trs.txt,"Now, as far as the ethical implications are concerned, there is a big misconception here, and it's that you're just like aborting fetuses, and things like that, specifically for stem cell research.",23,,
DJ_2223_stem-cell_pro.trs.txt,"Oftentimes, these are already aborted fetuses, which is something that people have a right to do, legally you can get an abortion.",24,,
DJ_2223_stem-cell_pro.trs.txt,"So basically, it's just a matter of are these things going to go to waste, or should you have the option to conduct medical research on them.",25,,
DJ_2223_stem-cell_pro.trs.txt,"In a lot of ways, this is the same way as like, allowing people to volunteer as organ donors, or allowing people to volunteer upon death, upon their death, of like donating body parts to science, and things like that.",26,,
DJ_2223_stem-cell_pro.trs.txt,"These are perfectly simple things that we let people do, because they serve a public good, and because they're really not all that infringing on people's rights, or liberties in any capacity.",27,,
DJ_2223_stem-cell_pro.trs.txt,"So, for all of those reasons, very proud to propose this motion.",28,,
DJ_2381_fluoridation_pro.trs.txt,"Water fluoridation brings more harm than good because it's helpful for public health, even if there are other alternatives that could possibly use, it's helpful for public health, and it doesn't come with any harms.",1,,
DJ_2381_fluoridation_pro.trs.txt,The only harm is cost and the reasonable we're gonna argue don't think that's a good enough reason.,2,,
DJ_2381_fluoridation_pro.trs.txt,So let's start by talking about health.,3,,
DJ_2381_fluoridation_pro.trs.txt,Obviously fluoride is very important.,4,,
DJ_2381_fluoridation_pro.trs.txt,"Fluoride can help fight cavities, it can ensure stronger tooth health, things that are very important.",5,,
DJ_2381_fluoridation_pro.trs.txt,"So, why is why are why is water fluoridation, why is public water fluoridation a necessary tool to make sure that you can uphold public health?",6,,
DJ_2381_fluoridation_pro.trs.txt,"Because when you talk about people who are going to be more dependent on water fluoridation for their health, you're talking about poor people, poor people in society who are more dependent on public drinking water",7,,
DJ_2381_fluoridation_pro.trs.txt,"because they're not going to buy their bougie five dollar fiji water bottle or something like that, or they also may be less able to afford more, like newer toothpaste bottles that like a ten dollar colgate pro-health five-time cavity fighting toothpaste that you like to buy, or things like that",8,,
DJ_2381_fluoridation_pro.trs.txt,"So, if you're gonna be less able, they're also oftentimes is less able to get dentist less able to afford dentist appointments, dentist disappointments may not always be fully covered under health insurance, deductibles could be too much, things like that.",9,,
DJ_2381_fluoridation_pro.trs.txt,"So, water fluoridation is a good either supplement for people who already have access to these kinds of resources because it doesn't hurt that, but for people who don't have access to other alternate sources, this could be very important.",10,,
DJ_2381_fluoridation_pro.trs.txt,This can make sure that they're healthier.,11,,
DJ_2381_fluoridation_pro.trs.txt,"This can be cost-saving for them, this could mean that they are better able to do like a whole lot of other things, so that I think is good.",12,,
DJ_2381_fluoridation_pro.trs.txt,This is incredibly important to realize when you look at this in conjunction with the potential cost of water fluoridation because there's no health harms of water fluoridation.,13,,
DJ_2381_fluoridation_pro.trs.txt,Water fluoridation doesn't actually have any kind of adverse impact on anyone health healthwise.,14,,
DJ_2381_fluoridation_pro.trs.txt,So the only thing that we have to look at is the actual money involved.,15,,
DJ_2381_fluoridation_pro.trs.txt,"So, first and foremost, water fluoridation isn't all that expensive, doesn't cost all that money, it's fairly cheap.",16,,
DJ_2381_fluoridation_pro.trs.txt,"So, I think that, alone, this is worth it on moral grounds because you're helping out people who wouldn't otherwise be able to have access to these kinds of things, and this is a rather important thing.",17,,
DJ_2381_fluoridation_pro.trs.txt,Teeth health tooth health is rather important to people.,18,,
DJ_2381_fluoridation_pro.trs.txt,"But additionally, I also think that the health cost is going to outweigh anyway, and the reason that this is true is because a lot of the people who will if if more people start to get cavities or more people start to see tooth decay, this is not something that is going to happen for free.",19,,
DJ_2381_fluoridation_pro.trs.txt,People are going to have to this is going to have to get paid for somehow.,20,,
DJ_2381_fluoridation_pro.trs.txt,And the way in which it is going to get paid for is likely more and further straining on public healthcare systems.,21,,
DJ_2381_fluoridation_pro.trs.txt,"They're going to be having they're going to be having just like because the public is going to have to pay for it on like some kind of like public healthcare plans most likely, things like medicaid and the like.",22,,
DJ_2381_fluoridation_pro.trs.txt,"Or so this is a problem because what this ultimately contributes to is a problem where it would have cost less money to deal with the problem preemptively, and it also would have helped more people if the problem was dealt with preemptively.",23,,
DJ_2381_fluoridation_pro.trs.txt,"So, you're not actually saving all that much anyway.",24,,
DJ_2381_fluoridation_pro.trs.txt,You're just what this would be is a long-term investment economically.,25,,
DJ_2381_fluoridation_pro.trs.txt,So that I think is quite good.,26,,
DJ_2381_fluoridation_pro.trs.txt,"So, since this is important for tooth health for people broadly, it's also specifically important for tooth health for poor people because it comes with no adverse health harms and because it's quite cheap and, even if it wasn't all that cheap, which it is, the long-term health consequences outweigh this anyway.",27,,
DJ_2381_fluoridation_pro.trs.txt,"So for all those reasons, water fluoridation brings more good than harm.",28,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"We should not increase the fuel task because tax because doing so would be economically disastrous and especially harmful to poor people in society and also, because doing so will create essentially a revenue trap in which people will governments, rather, will continue to be reliant on oil as a source of income, essentially.",1,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, first, why is increasing a fuel tax going to be incredibly harmful for the economy?",2,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, first and foremost, it obviously is going to make the cost of travel much higher and this will have incredibly wide-ranging impacts because this will literally make everything more expensive.",3,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"Everything is going to be harder to transport to various places, it's going to be harder to produce and get to consumers, so this means that it's going to be more expensive to buy everything.",4,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"This means that consumption is going to go down, necessarily in rather widespread ways.",5,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, this means that you're also you're going to necessarily not have as much, like, profits for businesses and you're not going to have as much ability of, like, people actually consuming, so this is one of the biggest recipes for a recession.",6,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"But in addition to consumption being lessened, this is also going to make it a whole lot more difficult for people to actually people are going to have to spend more money on transportation which means that they're also going to have less alternative sources of revenue to spend.",7,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, in addition to things just costing more, they're also going to have less money to spend on those things,",8,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"because they have to spend more money on the increased costs of fuel, and the reason for this is",9,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"because, in absence of oftentimes good public transportation options in america, things that even with an increased fuel task tax, are probably not going to be very likely to exist, you're essentially just forcing people to pay more money without actually getting anything else in return",10,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So you're just going to force more people- some people who are oftentimes poor and not, and oftentimes having a car and paying for it, its gas, are expensive enough as it is.",11,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"they're gonna be forcing these people to spend even more money on their transportation, which means that they're going to have less money to spend on other things, whether those things be things to increase their social mobility, like education, or more just luxury goods and other items that could be helpful for the economy when they're spent.",12,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, this is quite bad.",13,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"But the final way in which this is going to be harmful for poor people uniquely- is that this is a directly regressive tax, in that if you're- if you have less money having to pay for your fuel needs, you're now going to have to pay a greater percentage of your- of the actual total money you produce on fuel.",14,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"this is going to have a much greater impact on you than someone who is much wealthier, because that person is much more able to afford the comparative increase in money that is going to be spent on feuls.",15,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, that's going to be very good, so, that's not gonna be very good as well.",16,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"But, in addition to how this is going to be bad for the economy because it's going to be bad for consumption, it's going to make everything more expensive and it's also going to hurt poor people, I also think that this is going to be bad in the long run for fiscal responsibility for governments.",17,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,And why is this true?,18,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"Because I think that now, when you create a a higher gas tax, this means that governments are now going to get a more of their operating costs are going more of their, like, operating costs are going to be funded from gas.",19,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, this means that while there's going to be like the like overt facade that the reason why the fuel tax is being raised is because they want to decrease reliance on fuel, in a lot of ways this is actually not true and the reason this isn't true is because the government necessarily makes money off the fact that people are going to keep using fuel.",20,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"What this essentially creates is- especially since there's not a whole lot of political or feasible momentum behind that many widespread alternatives to gasoline at this time- what this essentially creates a a climate of tacit acceptance of fuel consumption, because fuel consumption means that the government has more money to spend money on things, and obviously that's something that is good.",21,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"the government should have money to do things,",22,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"but the argument we're making is that we don't want it to come from a source like fuel,",23,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"because when the government is making money in that way, they're going to be less likely to do things like instill regulations on the industry or encourage alternative sources of development,",24,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"because all of those alternates are going to ultimately create a, a compounding economic cost of transition, a compounding economic cost that's going to come as a result of having less money",25,,
DJ_2401_fuel-tax_con_YBA_implicit.trs.txt,"So, for those reasons, you shouldn't increase the fuel task tax.",26,,
DJ_2442_insanity-plea_pro.trs.txt,We should abandon the insanity plea.,1,,
DJ_2442_insanity-plea_pro.trs.txt,"First, because it's ultimately rather unnecessary in contemporary legal systems and secondarily, because the insanity plea is inherently speculative.",2,,
DJ_2442_insanity-plea_pro.trs.txt,So first why is the insanity plea quite unnecessary?,3,,
DJ_2442_insanity-plea_pro.trs.txt,In the status quo if somebody has a mental illness in order to actually convict them of a crime there's generally two criteria that have to be meet.,4,,
DJ_2442_insanity-plea_pro.trs.txt,"First, that person with a mental illness has to be seen as competent for trial and then second, that person with a mental illness you have to like prove that they weren't insane the time the crime.",5,,
DJ_2442_insanity-plea_pro.trs.txt,So I want to talk about the first element of that because I think that the purpose of the insanity plea is by and large to ensure that people with mental disabilities are not held like to the same degree of of culpability for the crimes that they commit because they have minimal control over their actions as a result of their illness.,6,,
DJ_2442_insanity-plea_pro.trs.txt,But it's important to note that this is oftentimes interwoven with competency in general.,7,,
DJ_2442_insanity-plea_pro.trs.txt,So if you're unfit to stand trial then you're ultimately going to see a rather similar result to a successful insanity plea.,8,,
DJ_2442_insanity-plea_pro.trs.txt,"If someone is unfit for trial, they're probably going to be in some kind of institution forced commitment to an institution designed for mental health and the way in which the fitness for trial criteria is met is basically is this person mentally secure enough that they can understand the charges that are being given against them.",9,,
DJ_2442_insanity-plea_pro.trs.txt,"Are they able to adequately participate in their own defense, things like- and if they're not able to do so, if they don't have the mental capacity to do so, then they're already not fit for trial and you're already going to have other alternate measures take place.",10,,
DJ_2442_insanity-plea_pro.trs.txt,"that is both going to ensure that they can get the treatment that they need and insure that they're not going to be a danger to society,",11,,
DJ_2442_insanity-plea_pro.trs.txt,"but at the same time, it also means that the trial part of itself is unnecessary, and that's important",12,,
DJ_2442_insanity-plea_pro.trs.txt,"because in a lot of ways it's a similar correction,",13,,
DJ_2442_insanity-plea_pro.trs.txt,"but it saves the like,",14,,
DJ_2442_insanity-plea_pro.trs.txt,but it saves the necessity of putting someone with a mental illness through the entire trial process,15,,
DJ_2442_insanity-plea_pro.trs.txt,"and it also saves the state a lot of money too, because prosecutions can be quite, quite expensive, especially on cases with mental health where you have to call in a whole lot of professional health experts.",16,,
DJ_2442_insanity-plea_pro.trs.txt,So you do save a lot of money on these things and I think that's something that's very important.,17,,
DJ_2442_insanity-plea_pro.trs.txt,"A thing to keep in mind is that if somebody is competent to stand trial, then you become.",18,,
DJ_2442_insanity-plea_pro.trs.txt,"then you have a problem, because if somebody is competent to stand trial, then maybe their mental illness is something that is minor enough or treatable enough that you should put the expectation on them to obey the law.",19,,
DJ_2442_insanity-plea_pro.trs.txt,"because, while obviously some people have, like, different degrees of mental stability, it's important to note that there's always a duty to obey the law and a duty to ensure compliance with the law, and that just because it may be more difficult for some people than other people because of mental illness does not mean that you necessarily get a pass for the law.",20,,
DJ_2442_insanity-plea_pro.trs.txt,So I think that only in the more extreme circumstances should you actually do this.,21,,
DJ_2442_insanity-plea_pro.trs.txt,"but the next thing that I want to talk about is about the inherently speculative nature of this,",22,,
DJ_2442_insanity-plea_pro.trs.txt,"because when we're talking about the insanity plea, by and large most, most jurisdictions- at least in america,",23,,
DJ_2442_insanity-plea_pro.trs.txt,"because this rule originated in, like europe,",24,,
DJ_2442_insanity-plea_pro.trs.txt,so most commonwealth areas are going to use this rule- is whether you are able to recognize the distinction between what was right and wrong,25,,
DJ_2442_insanity-plea_pro.trs.txt,more leads like the m'naghten rule.,26,,
DJ_2442_insanity-plea_pro.trs.txt,Can you tell the difference between right and wrong?,27,,
DJ_2442_insanity-plea_pro.trs.txt,If you can't tell the difference between right and wrong then you're seen as mentally unfit and therefore you have a successful insanity plea.,28,,
DJ_2442_insanity-plea_pro.trs.txt,"But the problem with this is that if you have a chronic mental illness, then you're probably already fit.",29,,
